POST_CODE,CITY_CODE,CITY_NAME,PROV_CODE,ZONE_CODE,COMP_NAME,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY
T6H2T7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2T8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2T9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2V1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2V2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2V3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2V4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2V5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2V6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2V7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2V8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2V9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2W1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2W2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2W3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2W4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2W5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2W6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2W7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2W8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2W9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2X1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2X2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2X3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2X4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2X5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2X6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2X7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2X8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2X9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2Y1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2Y2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2Y3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2Y4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2Y5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2Y6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2Y7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2Y8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2Y9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2Z1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2Z2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2Z3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2Z4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2Z5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2Z6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2Z7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H2Z9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3A1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3A2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3A3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3A4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3A5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3A6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3A7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3A8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3A9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3B1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3B2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3B3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3B4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3B5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3B6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3B7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3B8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3B9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3C1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3C2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3C3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3C4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3C5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3C6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3C7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3C8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3C9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3E1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3E2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3E3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3E4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3E5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3E6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3E7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3E8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3E9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3G1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3G2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3G3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3G4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6H3G5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3S5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3S6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3S7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3S8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3S9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3T1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3T2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3T3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3T4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3T5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3T6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3T7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3T8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3T9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3V1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3V2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3V3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3V4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3V5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3V6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3V7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3V8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3V9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3W1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3W2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3W3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3W4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3W5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3W6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3W7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3W8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3W9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3X1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3X2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3X3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3X4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3X5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3X6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3X7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3X8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3X9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3Y1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3Y2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3Y3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3Y4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3Y5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3Y6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3Y7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3Y8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3Y9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3Z1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3Z2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3Z3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3Z4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3Z5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3Z6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3Z7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3Z8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L3Z9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4A1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4A2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4A3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4A4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4A5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4A6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4A7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4A8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4A9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4B1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4B2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4B3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4B4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4B5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4B6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4B7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4B8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4B9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4C1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4C2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4C3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4C4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4C5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4C6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4C7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4C8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4C9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4E1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4E2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4E3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4E4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4E5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4E6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4E7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4E8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4E9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4G1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4G2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4G3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4G4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4G5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4G6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4G7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4G8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4G9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4H1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4H2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4H3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4H4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4H5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4H6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4H7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4H8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4H9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4J1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4J2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4J3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4J4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4J5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4J6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4J7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4J8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4J9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4K1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4K2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4K3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4K4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4K5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4K7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4K8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4K9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4L1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4L2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4L3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4L4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4L5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4L6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4L7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4L8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4L9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4M1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4M2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4M3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4M4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4M5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4M6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4M7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4M8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4M9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4N1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4N2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4N3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4N4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4N5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4N6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4N7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4N8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4N9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4P1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4P2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4P3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4P4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4P5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4P6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4P7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4P8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4P9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4R1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4R2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4R3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4R4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4R5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4R6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4R7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4R8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4R9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4S1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4S2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4S3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4S4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4S5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4S6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4S7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4S8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4S9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4T1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4T2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4T3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4T4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T6L4T5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
